index,cycle_number,file_number,test_time,state,current,voltage,step_index,method,substep_index,cycle_capacity,cycle_energy,date_stamp,step_time,charge_capacity,discharge_Capacity
6380,42,3,1145437.134,charging,-0.1249988556,3.34905013,0,constant_current,0,-0.00430390911758625,-0.0140225594022757,43374.42,28.3980000000447,0,0
6381,42,3,1145471.064,charging,-0.1250011444,3.3791104,0,constant_current,0,-0.00548203411758398,-0.0179858666265858,43374.42,33.9299999999348,0,0
6382,42,3,1145511.762,charging,-0.1249988556,3.40932326,0,constant_current,0,-0.00689515911757907,-0.0227823190890243,43374.42,40.6980000000913,0,0
6383,42,3,1145559.564,charging,-0.1249965667,3.43953613,0,constant_current,0,-0.0085549203921374,-0.0284660546546697,43374.42,47.8019999999087,0,0
6384,42,3,1145616.816,charging,-0.1249988556,3.46974899,0,constant_current,0,-0.0105428006584548,-0.0353334707018195,43374.42,57.252000000095,0,0
6385,42,3,1145686.584,charging,-0.1249965667,3.49980926,0,constant_current,0,-0.0129652563005472,-0.0437751932212617,43374.42,69.7679999999236,0,0
6386,42,3,1145828.064,charging,-0.124991989,3.52986954,0,constant_current,0,-0.0178775314200516,-0.0610410500029471,43374.42,141.479999999981,0,0
6387,42,3,1146128.064,charging,-0.1249942779,3.54970626,0,constant_current,0,-0.0282936258742182,-0.0979118160629856,43374.42,300,0,0
6388,42,3,1146428.064,charging,-0.1249965667,3.57076371,0,constant_current,0,-0.0387099110658849,-0.134996240020184,43374.42,300,0,0
6389,42,3,1146728.064,charging,-0.1249874113,3.59990845,0,constant_current,0,-0.0491259101492182,-0.172341091783911,43374.42,300,0,0
6390,42,3,1147015.044,charging,-0.1249988556,3.62996872,0,constant_current,0,-0.0590899461040734,-0.208360476675451,43374.42,286.979999999981,0,0
6391,42,3,1147315.044,charging,-0.124991989,3.65789273,0,constant_current,0,-0.0695062312957401,-0.246316694331082,43374.42,300,0,0
6392,42,3,1147615.044,charging,-0.1249965667,3.68200198,0,constant_current,0,-0.0799224211165734,-0.284543564912496,43374.42,300,0,0
6393,42,3,1147915.044,charging,-0.1249965667,3.69848173,0,constant_current,0,-0.0903388016749068,-0.322982528426466,43374.42,300,0,0
6394,42,3,1148215.044,charging,-0.1249965667,3.71221485,0,constant_current,0,-0.10075518223324,-0.361578846316276,43374.42,300,0,0
6395,42,3,1148515.044,charging,-0.1250034333,3.72487984,0,constant_current,0,-0.111171848899907,-0.400313716305139,43374.42,300,0,0
6396,42,3,1148815.044,charging,-0.1249965667,3.73830777,0,constant_current,0,-0.121588515566573,-0.439184483186301,43374.42,300,0,0
6397,42,3,1149115.044,charging,-0.1249988556,3.75249866,0,constant_current,0,-0.13200499149574,-0.47819838629707,43374.42,300,0,0
6398,42,3,1149415.044,charging,-0.1249988556,3.76806287,0,constant_current,0,-0.14242156279574,-0.517367618993711,43374.42,300,0,0
6399,42,3,1149715.044,charging,-0.1250011444,3.7846952,0,constant_current,0,-0.152838229462407,-0.55670490140138,43374.42,300,0,0
6400,42,3,1150015.044,charging,-0.1249988556,3.8034638,0,constant_current,0,-0.163254896129073,-0.596226561964764,43374.42,300,0,0
6401,42,3,1150315.044,charging,-0.1250034333,3.82452125,0,constant_current,0,-0.173671658166573,-0.635956016518715,43374.42,300,0,0
6402,42,3,1150615.044,charging,-0.1249965667,3.84847791,0,constant_current,0,-0.18408832483324,-0.675919550383282,43374.42,300,0,0
6403,42,3,1150915.044,charging,-0.1250011444,3.87685969,0,constant_current,0,-0.194504896129073,-0.716155318037408,43374.42,300,0,0
6404,42,3,1151206.056,charging,-0.124991989,3.90691997,0,constant_current,0,-0.204609201925875,-0.755480157445345,43374.42,291.012000000104,0,0
6405,42,3,1151499.054,charging,-0.1249897002,3.93698024,0,constant_current,0,-0.214781998449799,-0.795377356440575,43374.42,292.997999999905,0,0
6406,42,3,1151799.054,charging,-0.1249942779,3.96612497,0,constant_current,0,-0.225197997537299,-0.83653672754796,43374.42,300,0,0
6407,42,3,1152099.054,charging,-0.1249942779,3.99557488,0,constant_current,0,-0.235614187362299,-0.878002016031597,43374.42,300,0,0
6408,42,3,1152380.556,charging,-0.1250034333,4.02563516,0,constant_current,0,-0.245388472875936,-0.917202819959591,43374.42,281.502000000095,0,0
6409,42,3,1152654.096,charging,-0.1249965667,4.05569543,0,constant_current,0,-0.254886389542604,-0.955580718288433,43374.42,273.539999999804,0,0
6410,42,3,1152911.166,charging,-0.1249988556,4.0857557,0,constant_voltage,1,-0.263812267766309,-0.991915520192059,43374.42,257.070000000065,0,0
6411,42,3,1153211.166,charging,-0.0787617304,4.10025177,0,constant_voltage,1,-0.272302292182976,-1.02665125816048,43374.42,300,0,0
6412,42,3,1153484.952,charging,-0.0499954223,4.09994659,0,constant_voltage,1,-0.277198390212022,-1.0467259125871,43374.42,273.78600000008,0,0
6413,42,3,1153484.964,hold,0,4.09109636,1,short_rest,2,-0.277198473537725,-1.04672625421803,43374.42,0.0119999998714775,0,0
6414,42,3,1153544.952,hold,0,4.08026246,1,short_rest,2,-0.277198473537725,-1.04672625421803,43374.42,59.9880000001285,0,0
6415,42,3,1153544.994,discharging,0.1250560769,4.05630579,2,constant_voltage,3,-0.277197744043945,-1.04672329516819,43374.42,0.0419999998994172,0,0
6416,42,3,1153599.042,discharging,0.1249942779,4.02624552,2,constant_voltage,3,-0.275320699380581,-1.03913763329424,43374.42,54.0479999999516,0,0
6417,42,3,1153717.884,discharging,0.1250011444,3.99603265,2,constant_voltage,3,-0.271194316605995,-1.02258613977955,43374.42,118.842000000179,0,0
6418,42,3,1153887.594,discharging,0.1250011444,3.96597238,2,constant_voltage,3,-0.26530155432374,-0.999127038313593,43374.42,169.709999999963,0,0
6419,42,3,1154086.974,discharging,0.1249988556,3.93575952,2,other,4,-0.258378637657077,-0.971775521623132,43374.42,199.379999999888,0,0
6420,42,3,1154308.026,discharging,0.1250011444,3.90569924,2,other,4,-0.250703220990405,-0.941682291050538,43374.42,221.052000000142,0,0
6421,42,3,1154544.036,discharging,0.1250034333,3.87548638,2,other,4,-0.242508279270555,-0.909799110850329,43374.42,236.010000000009,0,0
6422,42,3,1154793.024,discharging,0.1250034333,3.84542611,2,other,4,-0.233862625145412,-0.876422941390809,43374.42,248.987999999896,0,0
6423,42,3,1155043.692,discharging,0.1250011444,3.81536584,2,other,4,-0.225158715772784,-0.843083520765409,43374.42,250.668000000063,0,0
6424,42,3,1155288.312,discharging,0.1249965667,3.78530556,2,other,4,-0.216665043538166,-0.810804712610492,43374.42,244.619999999879,0,0
6425,42,3,1155531.384,discharging,0.1250057221,3.75524529,2,other,4,-0.208224966268272,-0.77898330134032,43374.42,243.07200000016,0,0
6426,42,3,1155789.822,discharging,0.1250011444,3.72518502,2,other,4,-0.199251178134315,-0.745419400494293,43374.42,258.437999999849,0,0
6427,42,3,1156089.822,discharging,0.1250057221,3.69649805,2,other,4,-0.188834225363482,-0.706763742219992,43374.42,300,0,0
6428,42,3,1156389.822,discharging,0.1250057221,3.67284657,2,other,4,-0.178417081855149,-0.66837998198554,43374.42,300,0,0
6429,42,3,1156689.822,discharging,0.1250011444,3.65300984,2,other,4,-0.168000129084315,-0.630223429979297,43374.42,300,0,0
6430,42,3,1156989.822,discharging,0.1249942779,3.63469902,2,constant_voltage,5,-0.157583653155149,-0.592267305400414,43374.42,300,0,0
6431,42,3,1157289.822,discharging,0.1249988556,3.61852445,2,constant_voltage,5,-0.147167272592649,-0.554491138958774,43374.42,300,0,0
6432,42,3,1157589.822,discharging,0.1249942779,3.60326543,2,constant_voltage,5,-0.136750892030149,-0.516878681637295,43374.42,300,0,0
6433,42,3,1157889.822,discharging,0.1249942779,3.58846418,2,constant_voltage,5,-0.126334702205149,-0.479423471243378,43374.42,300,0,0
6434,42,3,1158189.822,discharging,0.1250011444,3.57366293,2,constant_voltage,5,-0.115918226275982,-0.442121411039254,43374.42,300,0,0
6435,42,3,1158489.822,discharging,0.1249988556,3.55779355,2,constant_voltage,5,-0.105501559609315,-0.40497840778255,43374.42,300,0,0
6436,42,3,1158789.822,discharging,0.125008011,3.54055085,2,constant_voltage,5,-0.0950846068343152,-0.368006851873636,43374.42,300,0,0
6437,42,3,1159089.822,discharging,0.1249988556,3.52071412,2,constant_voltage,5,-0.0846676540593152,-0.331228416227902,43374.42,300,0,0
6438,42,3,1159389.822,discharging,0.1249988556,3.49736782,2,constant_voltage,5,-0.0742510827593152,-0.294676240769276,43374.42,300,0,0
6439,42,3,1159689.822,discharging,0.1250034333,3.46883345,2,constant_voltage,5,-0.0638343207218153,-0.258393613023103,43374.42,300,0,0
6440,42,3,1159945.176,discharging,0.1249965667,3.43877317,2,constant_voltage,5,-0.0549678623884802,-0.227770606223168,43374.42,255.35400000005,0,0
6441,42,3,1160196.936,discharging,0.1250034333,3.40856031,2,constant_voltage,5,-0.0462261957218132,-0.197842056431419,43374.42,251.760000000009,0,0
6442,42,3,1160465.616,discharging,0.1249965667,3.37834745,2,constant_voltage,5,-0.0368970290551488,-0.166183955738409,43374.42,268.679999999935,0,0
6443,42,3,1160675.196,discharging,0.1250011444,3.34828717,2,constant_voltage,5,-0.029620012347877,-0.141709041484437,43374.42,209.580000000074,0,0
6444,42,3,1160821.044,discharging,0.125008011,3.3182269,2,constant_voltage,5,-0.0245556602233244,-0.124828256228163,43374.42,145.847999999998,0,0
6445,42,3,1160923.932,discharging,0.1249988556,3.28801404,2,constant_voltage,5,-0.0209830620996092,-0.113027532258252,43374.42,102.888000000035,0,0
6446,42,3,1161002.004,discharging,0.1250034333,3.25780117,2,constant_voltage,5,-0.0182722039469727,-0.104155144744258,43374.42,78.0719999999274,0,0
6447,42,3,1161063.972,discharging,0.1249965667,3.22758831,2,constant_voltage,5,-0.0161205372803022,-0.0971779456692439,43374.42,61.9680000001099,0,0
6448,42,3,1161115.722,discharging,0.125008011,3.19737545,2,constant_voltage,5,-0.0143236293780835,-0.0914054128359304,43374.42,51.75,0,0
6449,42,3,1161159.486,discharging,0.1249988556,3.16716258,2,constant_voltage,5,-0.0128040043072676,-0.0865695562179894,43374.42,43.7639999999665,0,0
6450,42,3,1161198.054,discharging,0.1249897002,3.13694972,2,other,6,-0.0114648989433667,-0.0823486201793514,43374.42,38.5679999999702,0,0
6451,42,3,1161231.906,discharging,0.1249988556,3.10688945,2,other,6,-0.0102895360835152,-0.0786792324946813,43374.42,33.8519999999553,0,0
6452,42,3,1161261.882,discharging,0.1250011444,3.07667659,2,other,6,-0.00924870275018105,-0.0754612018119784,43374.42,29.9760000000242,0,0
6453,42,3,1161289.134,discharging,0.1249965667,3.04646372,2,other,6,-0.00830246141366426,-0.0725642173149282,43374.42,27.252000000095,0,0
6454,42,3,1161313.692,discharging,0.1250011444,3.01609827,2,other,6,-0.0074497608873887,-0.0699794426522622,43374.42,24.5579999999609,0,0
6455,42,3,1161336.216,discharging,0.1250011444,2.98603799,2,other,6,-0.00666767039392687,-0.0676323357975579,43374.42,22.5239999999758,0,0
6456,42,3,1161356.634,discharging,0.1250034333,2.95582513,2,other,6,-0.00595869907899709,-0.0655260306409533,43374.42,20.4180000000633,0,0
6457,42,3,1161375.534,discharging,0.125008011,2.92576486,2,other,6,-0.00530241903771282,-0.0635960457608352,43374.42,18.8999999999069,0,0
6458,42,3,1161392.604,discharging,0.1249988556,2.895552,2,other,6,-0.00470969442481306,-0.0618708265417309,43374.42,17.0700000000652,0,0
6459,42,3,1161408.474,discharging,0.1249988556,2.86518654,2,other,6,-0.00415865780304726,-0.0602836375897521,43374.42,15.8699999998789,0,0
6460,42,3,1161423.072,discharging,0.1249965667,2.83512627,2,other,6,-0.00365179208433408,-0.0588389909453357,43374.42,14.5979999999981,0,0
6461,42,3,1161436.632,discharging,0.1249988556,2.80476081,2,other,6,-0.0031809673723338,-0.0575112919057073,43374.42,13.5600000000559,0,0
6462,42,3,1161449.226,discharging,0.1249988556,2.77439536,2,other,6,-0.00274367970915838,-0.0562914438236723,43374.42,12.594000000041,0,0
6463,42,3,1161461.082,discharging,0.1249965667,2.74387732,2,other,6,-0.00233202058044075,-0.0551556201044227,43374.42,11.8559999999125,0,0
6464,42,3,1161472.122,discharging,0.125008011,2.71381704,2,other,6,-0.00194868022796613,-0.0541095431283399,43374.42,11.0400000000373,0,0
6465,42,3,1161482.502,discharging,0.125008011,2.68360418,2,other,6,-0.00158824046292001,-0.053136820510144,43374.42,10.3800000001211,0,0
6466,42,3,1161492.312,discharging,0.1250011444,2.65354391,2,other,6,-0.00124760298868557,-0.0522278040470296,43374.42,9.80999999982305,0,0
6467,42,3,1161501.684,discharging,0.1249988556,2.62302586,2,other,6,-0.000922186322019807,-0.0513692621285777,43374.42,9.37199999997392,0,0
6468,42,3,1161510.642,discharging,0.1250034333,2.592813,2,other,6,-0.000611141807576565,-0.0505580831818037,43374.42,8.95800000010058,0,0
6469,42,3,1161519.186,discharging,0.1249965667,2.56229496,2,other,6,-0.000314475140910092,-0.0497934087100682,43374.42,8.54399999999441,0,0
6470,42,3,1161527.352,discharging,0.1250011444,2.5319295,2,other,6,-3.09E-05,-0.0490712029543048,43374.42,8.16599999996834,0,0
6471,42,3,1161535.206,discharging,0.1250034333,2.50141146,2,other,6,0.000241777256604221,-0.0483848734132357,43374.42,7.85400000005029,0,0
6472,42,3,1161535.512,discharging,0.1249988556,2.50003815,2,other,6,0.000252402353877815,-0.0483583029687945,43374.42,0.30600000009872,0,0
6473,42,3,1161535.524,hold,0,2.53025101,3,rest,7,0.000252610685305626,-0.0483577821322772,43374.42,0.0119999998714775,0,0
6474,42,3,1161535.752,hold,0,2.55817502,3,rest,7,0.000252610685305626,-0.0483577821322772,43374.42,0.228000000119209,0,0
6475,42,3,1161536.082,hold,0,2.58365759,3,rest,7,0.000252610685305626,-0.0483577821322772,43374.42,0.329999999841675,0,0
6476,42,3,1161536.496,hold,0,2.60807202,3,rest,7,0.000252610685305626,-0.0483577821322772,43374.42,0.414000000106171,0,0
6477,42,3,1161536.982,hold,0,2.63157092,3,rest,7,0.000252610685305626,-0.0483577821322772,43374.42,0.486000000033528,0,0
6478,42,3,1161537.564,hold,0,2.65461204,3,rest,7,0.000252610685305626,-0.0483577821322772,43374.42,0.58199999993667,0,0
6479,42,3,1161538.254,hold,0,2.6770428,3,rest,7,0.000252610685305626,-0.0483577821322772,43374.42,0.689999999944121,0,0
6480,42,3,1161539.064,hold,0,2.69932097,3,rest,7,0.000252610685305626,-0.0483577821322772,43374.42,0.810000000055879,0,0
6481,42,3,1161540.012,hold,0,2.72083619,3,rest,7,0.000252610685305626,-0.0483577821322772,43374.42,0.94800000009127,0,0
6482,42,3,1161541.116,hold,0,2.74235142,3,rest,7,0.000252610685305626,-0.0483577821322772,43374.42,1.10399999981746,0,0
6483,42,3,1161542.436,hold,0,2.76356146,3,rest,7,0.000252610685305626,-0.0483577821322772,43374.42,1.32000000006519,0,0
6484,42,3,1161543.924,hold,0,2.78431373,3,rest,7,0.000252610685305626,-0.0483577821322772,43374.42,1.48800000012852,0,0
6485,42,3,1161545.652,hold,0,2.80491341,3,rest,7,0.000252610685305626,-0.0483577821322772,43374.42,1.72799999988638,0,0
6486,42,3,1161547.674,hold,0,2.82581827,3,rest,7,0.000252610685305626,-0.0483577821322772,43374.42,2.02200000011362,0,0
6487,42,3,1161550.014,hold,0,2.84672313,3,rest,7,0.000252610685305626,-0.0483577821322772,43374.42,2.33999999985099,0,0
6488,42,3,1161552.666,hold,0,2.8673228,3,rest,7,0.000252610685305626,-0.0483577821322772,43374.42,2.65200000000186,0,0
6489,42,3,1161555.714,hold,0,2.8876173,3,rest,7,0.000252610685305626,-0.0483577821322772,43374.42,3.04799999995157,0,0
6490,42,3,1161559.254,hold,0,2.90806439,3,rest,7,0.000252610685305626,-0.0483577821322772,43374.42,3.54000000003725,0,0
6491,42,3,1161563.532,hold,0,2.92851148,3,rest,7,0.000252610685305626,-0.0483577821322772,43374.42,4.27799999993295,0,0
6492,42,3,1161568.854,hold,0,2.94880598,3,rest,7,0.000252610685305626,-0.0483577821322772,43374.42,5.32200000016019,0,0
6493,42,3,1161575.562,hold,0,2.96894789,3,rest,7,0.000252610685305626,-0.0483577821322772,43374.42,6.70799999986775,0,0
6494,42,3,1161584.274,hold,0,2.98893721,3,rest,7,0.000252610685305626,-0.0483577821322772,43374.42,8.71200000005774,0,0
6495,42,3,1161595.512,hold,0,3.00877394,3,rest,7,0.000252610685305626,-0.0483577821322772,43374.42,11.2380000001285,0,0
6496,43,3,1161595.554,charging,-0.1270313573,3.04432746,0,constant_current,0,0,0,43374.42,0.0419999998994172,0,0
6497,43,3,1161596.202,charging,-0.1249988556,3.07667659,0,constant_current,0,-2.27E-05,-6.94E-05,43374.42,0.648000000044704,0,0
6498,43,3,1161598.536,charging,-0.1250102998,3.10749981,0,constant_current,0,-0.000103727353697746,-0.00032001476448873,43374.42,2.33400000003166,0,0
6499,43,3,1161603.552,charging,-0.1249965667,3.13801785,0,constant_current,0,-0.000277898804028214,-0.000863910052953064,43374.42,5.01599999982864,0,0
6500,43,3,1161610.932,charging,-0.1250011444,3.16838331,0,constant_current,0,-0.000534146457909918,-0.00167191037503602,43374.42,7.38000000012107,0,0
6501,43,3,1161620.586,charging,-0.1250011444,3.19859617,0,constant_current,0,-0.000869357860137863,-0.0027390524347597,43374.42,9.65399999986403,0,0
6502,43,3,1161632.892,charging,-0.125008011,3.22880903,0,constant_current,0,-0.00129666517491246,-0.00411229124054137,43374.42,12.3060000000987,0,0
6503,43,3,1161648.174,charging,-0.1250034333,3.25886931,0,constant_current,0,-0.00182731446544348,-0.00583363204866323,43374.42,15.2820000001229,0,0
6504,43,3,1161667.242,charging,-0.1249988556,3.28908217,0,constant_current,0,-0.00248940386054594,-0.00800129648280056,43374.42,19.0679999999702,0,0
6505,43,3,1161690.702,charging,-0.1250011444,3.31929503,0,constant_current,0,-0.00330398719387798,-0.0106928335592051,43374.42,23.4599999999627,0,0
6506,43,3,1161719.082,charging,-0.1249965667,3.3495079,0,constant_current,0,-0.00428939483845993,-0.0139785779803444,43374.42,28.3799999998882,0,0
6507,43,3,1161752.892,charging,-0.1249965667,3.37972076,0,constant_current,0,-0.00546332092738604,-0.017928386521506,43374.42,33.8100000000559,0,0
6508,43,3,1161793.722,charging,-0.1249965667,3.40993362,0,constant_current,0,-0.0068809903213778,-0.02274112912666,43374.42,40.8300000000745,0,0
6509,43,3,1161841.596,charging,-0.1249897002,3.44014649,0,constant_current,0,-0.00854319067436802,-0.0284342312253797,43374.42,47.8739999998361,0,0
6510,43,3,1161899.142,charging,-0.1249942779,3.47035935,0,constant_current,0,-0.0105411876193354,-0.0353378165563322,43374.42,57.5460000000894,0,0
6511,43,3,1161969.066,charging,-0.124991989,3.50041962,0,constant_current,0,-0.0129689709147085,-0.0437995865917789,43374.42,69.9240000001155,0,0
6512,43,3,1162116.036,charging,-0.1249965667,3.5304799,0,constant_current,0,-0.0180718623079337,-0.0617385463198496,43374.42,146.969999999972,0,0
6513,43,3,1162416.036,charging,-0.1250011444,3.55001144,0,constant_current,0,-0.0284884336037671,-0.0986157696088684,43374.42,300,0,0
6514,43,3,1162716.036,charging,-0.1249965667,3.57137407,0,constant_current,0,-0.0389050048996004,-0.135705977516556,43374.42,300,0,0
6515,43,3,1163016.036,charging,-0.1249965667,3.60082399,0,constant_current,0,-0.0493213854579338,-0.173060149732906,43374.42,300,0,0
6516,43,3,1163304.972,charging,-0.1249988556,3.63103685,0,constant_current,0,-0.0593537017548404,-0.209336308801532,43374.42,288.935999999987,0,0
6517,43,3,1163604.972,charging,-0.1249988556,3.65911345,0,constant_current,0,-0.0697702730548404,-0.247305493995365,43374.42,300,0,0
6518,43,3,1163904.972,charging,-0.1250034333,3.68276493,0,constant_current,0,-0.0801870350923404,-0.28554479624734,43374.42,300,0,0
6519,43,3,1164204.972,charging,-0.1249965667,3.69909209,0,constant_current,0,-0.0906037017590071,-0.323991965890838,43374.42,300,0,0
6520,43,3,1164504.972,charging,-0.1250011444,3.71252003,0,constant_current,0,-0.10102027305484,-0.362593760203965,43374.42,300,0,0
6521,43,3,1164804.972,charging,-0.1249942779,3.7254902,0,constant_current,0,-0.111436748984007,-0.401332685609401,43374.42,300,0,0
6522,43,3,1165104.972,charging,-0.1249965667,3.73876555,0,constant_current,0,-0.121853034175674,-0.440207594560183,43374.42,300,0,0
6523,43,3,1165404.972,charging,-0.124991989,3.75326162,0,constant_current,0,-0.132269223996507,-0.479226781750491,43374.42,300,0,0
6524,43,3,1165704.972,charging,-0.1249988556,3.76852064,0,constant_current,0,-0.142685509188174,-0.518401298518247,43374.42,300,0,0
6525,43,3,1166004.972,charging,-0.1249988556,3.78561074,0,constant_current,0,-0.153102080488174,-0.557745372582915,43374.42,300,0,0
6526,43,3,1166304.972,charging,-0.1249965667,3.80437934,0,constant_current,0,-0.16351855641734,-0.597275846173394,43374.42,300,0,0
6527,43,3,1166604.972,charging,-0.1249988556,3.8252842,0,constant_current,0,-0.173935032346507,-0.637012950476276,43374.42,300,0,0
6528,43,3,1166904.972,charging,-0.1250011444,3.84954604,0,constant_current,0,-0.184351699013174,-0.676986025799828,43374.42,300,0,0
6529,43,3,1167204.972,charging,-0.1249965667,3.87808042,0,constant_current,0,-0.194768270309007,-0.717233709062619,43374.42,300,0,0
6530,43,3,1167491.004,charging,-0.1250011444,3.90814069,0,constant_current,0,-0.204699846045303,-0.755898434122705,43374.42,286.03199999989,0,0
6531,43,3,1167787.956,charging,-0.1249988556,3.93820096,0,constant_current,0,-0.215010679378638,-0.796349593218671,43374.42,296.952000000048,0,0
6532,43,3,1168087.956,charging,-0.1250034333,3.96749828,0,constant_current,0,-0.225427441416138,-0.837525489874282,43374.42,300,0,0
6533,43,3,1168387.956,charging,-0.1249965667,3.99725338,0,constant_current,0,-0.235844108082804,-0.879008567180192,43374.42,300,0,0
6534,43,3,1168671.984,charging,-0.1249988556,4.02731365,0,constant_current,0,-0.2457060108335,-0.91857731837046,43374.42,284.027999999933,0,0
6535,43,3,1168942.302,charging,-0.1249965667,4.05737392,0,constant_current,0,-0.255091880634234,-0.956518229534664,43374.42,270.31799999997,0,0
6536,43,3,1169200.386,charging,-0.1249988556,4.08758679,0,constant_voltage,1,-0.264052966546578,-0.993012077111571,43374.42,258.084000000032,0,0
6537,43,3,1169500.386,charging,-0.0766628519,4.10009918,0,constant_voltage,1,-0.272455537692412,-1.02739828407521,43374.42,300,0,0
6538,43,3,1169760.774,charging,-0.05,4.09994659,0,constant_voltage,1,-0.277036299731376,-1.04617958683407,43374.42,260.388000000035,0,0
6539,43,3,1169760.786,hold,0,4.09094377,1,short_rest,2,-0.277036383064708,-1.04617992849629,43374.42,0.0120000001043081,0,0
6540,43,3,1169820.774,hold,0,4.08010986,1,short_rest,2,-0.277036383064708,-1.04617992849629,43374.42,59.9879999998957,0,0
6541,43,3,1169820.816,discharging,0.1250423438,4.05676356,2,constant_voltage,3,-0.277035653651034,-1.04617696943747,43374.42,0.0420000001322478,0,0
6542,43,3,1169872.956,discharging,0.1250034333,4.0265507,2,constant_voltage,3,-0.275224905481871,-1.0388585419323,43374.42,52.1399999998976,0,0
6543,43,3,1169990.736,discharging,0.1250011444,3.99649042,2,constant_voltage,3,-0.271135247264995,-1.02245279334916,43374.42,117.780000000028,0,0
6544,43,3,1170158.772,discharging,0.1249988556,3.96612497,2,other,4,-0.265300663931667,-0.999223521016049,43374.42,168.03600000008,0,0
6545,43,3,1170358.704,discharging,0.1250011444,3.9360647,2,other,4,-0.258358580598332,-0.97179469236883,43374.42,199.931999999797,0,0
6546,43,3,1170577.584,discharging,0.1250034333,3.90600443,2,other,4,-0.250758441436256,-0.941994285061354,43374.42,218.880000000121,0,0
6547,43,3,1170813.936,discharging,0.1249988556,3.87594415,2,other,4,-0.242551699632626,-0.910062061440171,43374.42,236.351999999955,0,0
6548,43,3,1171060.362,discharging,0.1249965667,3.84588388,2,other,4,-0.23399539797489,-0.8770269152758,43374.42,246.425999999978,0,0
6549,43,3,1171311.366,discharging,0.1250034333,3.81567102,2,other,4,-0.225279981308225,-0.843640097257979,43374.42,251.003999999957,0,0
6550,43,3,1171556.904,discharging,0.124991989,3.78561074,2,constant_voltage,5,-0.216754512419241,-0.811237845811387,43374.42,245.538000000175,0,0
6551,43,3,1171799.466,discharging,0.1250011444,3.75555047,2,constant_voltage,5,-0.208332452082601,-0.779481793087774,43374.42,242.561999999918,0,0
6552,43,3,1172056.326,discharging,0.1249965667,3.7254902,2,constant_voltage,5,-0.199413783739113,-0.746121330333274,43374.42,256.85999999987,0,0
6553,43,3,1172356.326,discharging,0.1250011444,3.69649805,2,constant_voltage,5,-0.18899721244328,-0.707465498216738,43374.42,300,0,0
6554,43,3,1172656.326,discharging,0.1249965667,3.67315175,2,constant_voltage,5,-0.178580641147447,-0.669082254706718,43374.42,300,0,0
6555,43,3,1172956.326,discharging,0.1249965667,3.65300984,2,constant_voltage,5,-0.168164260589113,-0.630926211130076,43374.42,300,0,0
6556,43,3,1173256.326,discharging,0.1249965667,3.63485161,2,constant_voltage,5,-0.15774788003078,-0.592969641970272,43374.42,300,0,0
6557,43,3,1173556.326,discharging,0.1250011444,3.61867704,2,constant_voltage,5,-0.147331308734947,-0.555191194348274,43374.42,300,0,0
6558,43,3,1173856.326,discharging,0.1250011444,3.60326543,2,constant_voltage,5,-0.136914546701613,-0.517576566284067,43374.42,300,0,0
6559,43,3,1174156.326,discharging,0.1250011444,3.58876936,2,constant_voltage,5,-0.12649778466828,-0.480117708812625,43374.42,300,0,0
6560,43,3,1174456.326,discharging,0.1250057221,3.57366293,2,constant_voltage,5,-0.116080831897447,-0.442812350808695,43374.42,300,0,0
6561,43,3,1174756.326,discharging,0.1250034333,3.55809873,2,constant_voltage,5,-0.10566378375578,-0.405666397792986,43374.42,300,0,0
6562,43,3,1175056.326,discharging,0.1249965667,3.54085603,2,constant_voltage,5,-0.0952471170891133,-0.368692672618012,43374.42,300,0,0
6563,43,3,1175356.326,discharging,0.1250034333,3.52071412,2,constant_voltage,5,-0.0848304504224466,-0.33191366430148,43374.42,300,0,0
6564,43,3,1175656.326,discharging,0.1249988556,3.49752041,2,constant_voltage,5,-0.0744136883849466,-0.295360022578337,43374.42,300,0,0
6565,43,3,1175956.326,discharging,0.1250011444,3.46898604,2,constant_voltage,5,-0.06399702171828,-0.259076136178534,43374.42,300,0,0
6566,43,3,1176212.316,discharging,0.1250011444,3.43877317,2,constant_voltage,5,-0.0551083986752289,-0.228375902333607,43374.42,255.990000000224,0,0
6567,43,3,1176464.706,discharging,0.1250011444,3.4087129,2,constant_voltage,5,-0.0463447767765891,-0.198371512896765,43374.42,252.389999999898,0,0
6568,43,3,1176731.526,discharging,0.1249965667,3.37865263,2,constant_voltage,5,-0.0370802782660726,-0.166930741425517,43374.42,266.820000000065,0,0
6569,43,3,1176942.234,discharging,0.1249942779,3.34859236,2,constant_voltage,5,-0.0297642961988582,-0.142322538564473,43374.42,210.707999999868,0,0
6570,43,3,1177088.262,discharging,0.1249988556,3.31853208,2,constant_voltage,5,-0.0246940187962581,-0.125420454765695,43374.42,146.028000000166,0,0
6571,43,3,1177191.234,discharging,0.1249988556,3.28847181,2,other,6,-0.0211186348632437,-0.11360916698886,43374.42,102.971999999834,0,0
6572,43,3,1177269.882,discharging,0.1250034333,3.25825895,2,other,6,-0.0183877765274912,-0.104670070610301,43374.42,78.6480000000447,0,0
6573,43,3,1177332.204,discharging,0.1250034333,3.22789349,2,other,6,-0.0162237587580152,-0.0976519960424562,43374.42,62.3219999999274,0,0
6574,43,3,1177384.824,discharging,0.1249988556,3.19752804,2,other,6,-0.0143966586966338,-0.0917820514985806,43374.42,52.6200000001118,0,0
